rayon,l_all_inv,f_all_inv,f_nonextr_inv,l_nonextr_inv,oblast,year,employment,agriculture,production,retail,ppi
Aqzhaiyq,2678248.0,93097.0,52.0,2666748.0,West-Kazakhstan,2015,22.086,11959.7,1818.9,6505.3,75.1
Aqzhaiyq,1266422.0,120180.0,0.0,656276.0,West-Kazakhstan,2016,22.794,13439.2,1783.6,8080.0,109.5
Aqzhaiyq,2438136.0,597357.0,519044.0,310457.0,West-Kazakhstan,2017,22.275,14809.3,3122.0,14532.0,143.7
Aqzhaiyq,3197514.0,335036.0,286644.0,727590.0,West-Kazakhstan,2018,21.796,16105.5,2898.3,5725.0,116.5
Aqzhaiyq,4349596.0,120174.0,81773.0,699368.0,West-Kazakhstan,2019,21.394,19158.9,1671.2,7030.0,102.6
Aqzhaiyq,7667786.0,532082.0,528974.0,1930710.0,West-Kazakhstan,2020,20.939,21857.7,1535.9,4612.3,75.0
Aqzhaiyq,6040981.0,167720.0,167720.0,2266951.0,West-Kazakhstan,2021,21.125,28821.2,1826.9,9859.5,123.9
Aqzhaiyq,9905614.0,143928.0,143928.0,5016280.0,West-Kazakhstan,2022,18.802,31439.0,1395.9,6138.1,93.1
Aqzhaiyq,8161800.0,2788038.0,2788038.0,3485481.0,West-Kazakhstan,2023,18.17,34622.82609387128,1610.1,3167.7,105.6
Aqzhaiyq,15369101.0,0.0,0.0,5092953.0,West-Kazakhstan,2024,,,,,
Baiterek,37978330.0,12442235.0,,,West-Kazakhstan,2014,29.74,21410.6,160460.0,5510.9,90.8
Baiterek,50349997.0,34822461.0,419163.0,11814614.0,West-Kazakhstan,2015,28.852,21344.2,98393.0,5204.3,75.1
Baiterek,34476213.0,71288997.0,3690443.0,3878077.0,West-Kazakhstan,2016,30.581,27977.9,128772.2,8518.0,109.5
Baiterek,9269763.0,90428694.0,1504620.0,3487536.0,West-Kazakhstan,2017,29.767,29426.8,141618.8,10403.0,143.7
Baiterek,9723076.0,82176808.0,508696.0,3262088.0,West-Kazakhstan,2018,30.892,28871.7,169062.1,9279.2,116.5
Baiterek,12175612.0,134969967.0,2535798.0,3580247.0,West-Kazakhstan,2019,31.241,39062.2,175429.3,6613.0,102.6
Baiterek,22439626.0,8237956.0,1657438.0,7863998.0,West-Kazakhstan,2020,31.692,47031.5,115642.5,8571.2,75.0
Baiterek,36781369.0,13252287.0,210783.0,9149052.0,West-Kazakhstan,2021,32.237,52541.0,141076.0,10118.0,123.9
Baiterek,20661098.0,5502904.0,48446.0,6598927.0,West-Kazakhstan,2022,31.609,79051.0,125946.3,11933.2,93.1
Baiterek,25596734.0,14651922.0,3748752.0,7265772.0,West-Kazakhstan,2023,32.621,73477.27843941428,113990.2,14317.4,105.6
Baiterek,22972364.0,24399334.0,66804.0,10787548.0,West-Kazakhstan,2024,,,,,
Bokey Orda,375069.0,63.0,,,West-Kazakhstan,2014,8.874,5607.2,1071.1,2031.6,90.8
Bokey Orda,340996.0,503.0,503.0,340996.0,West-Kazakhstan,2015,7.8,6002.5,991.3,2256.7,75.1
Bokey Orda,467670.0,136211.0,136211.0,236745.0,West-Kazakhstan,2016,8.354,6454.6,560.6,2906.3,109.5
Bokey Orda,2212677.0,0.0,0.0,258869.0,West-Kazakhstan,2017,7.922,7117.2,1160.2,3768.5,143.7
Bokey Orda,2760259.0,331106.0,331106.0,310358.0,West-Kazakhstan,2018,7.679,7562.2,752.2,4044.1,116.5
Bokey Orda,2128162.0,701476.0,701476.0,937365.0,West-Kazakhstan,2019,7.832,9074.1,394.8,508.1,102.6
Bokey Orda,3774993.0,348992.0,348992.0,275779.0,West-Kazakhstan,2020,7.792,9870.3,520.5,503.1,75.0
Bokey Orda,7135707.0,0.0,0.0,169498.0,West-Kazakhstan,2021,7.377,12335.8,474.0,658.5,123.9
Bokey Orda,6912241.0,132130.0,132130.0,246981.0,West-Kazakhstan,2022,7.039,14152.1,141.0,633.4,93.1
Bokey Orda,11284443.0,0.0,0.0,912390.0,West-Kazakhstan,2023,7.055,13183.599969922805,353.9,797.8,105.6
Bokey Orda,10138019.0,0.0,0.0,1567911.0,West-Kazakhstan,2024,,,,,
Borili,9580632.0,122053832.0,,,West-Kazakhstan,2014,32.25,6743.7,1557569.4,12466.7,90.8
Borili,17110983.0,175335745.0,13069902.0,13332881.0,West-Kazakhstan,2015,31.403,6235.5,1084839.6,16668.0,75.1
Borili,16420165.0,200675425.0,11577015.0,13926192.0,West-Kazakhstan,2016,31.432,7313.0,1301437.6,21839.7,109.5
Borili,17928907.0,193550059.0,16752902.0,12621423.0,West-Kazakhstan,2017,31.006,7850.2,1613884.0,20352.2,143.7
Borili,24056544.0,200278332.0,8806885.0,16715953.0,West-Kazakhstan,2018,31.159,6771.6,2131783.6,22549.3,116.5
Borili,15641857.0,290204719.0,894777.0,12650408.0,West-Kazakhstan,2019,31.611,7905.4,2015630.4,17195.6,102.6
Borili,19014502.0,247520839.0,2077375.0,8142281.0,West-Kazakhstan,2020,31.515,8586.7,1503235.9,16148.7,75.0
Borili,24259696.0,190330750.0,5012089.0,10072317.0,West-Kazakhstan,2021,31.087,10801.7,2467430.5,21681.5,123.9
Borili,21604057.0,297080936.0,4952169.0,12029483.0,West-Kazakhstan,2022,32.645,11975.5,3521325.6,36653.9,93.1
Borili,31661356.0,352783343.0,3373892.0,10918217.0,West-Kazakhstan,2023,32.031,11708.186154693316,3122281.4,23090.0,105.6
Borili,30645881.0,315331750.0,3469954.0,11804669.0,West-Kazakhstan,2024,,,,,
Oral city,47272139.0,4440158.0,,,West-Kazakhstan,2014,127.655,7668.4,112712.3,155852.5,90.8
Oral city,49126684.0,7520772.0,4274337.0,45319728.0,West-Kazakhstan,2015,130.62,7305.2,109328.5,140754.3,75.1
Oral city,45231096.0,7176777.0,5831003.0,31512724.0,West-Kazakhstan,2016,133.914,7552.2,128115.0,170637.3,109.5
Oral city,57836374.0,9364187.0,9284003.0,36319184.0,West-Kazakhstan,2017,137.314,9110.2,148308.4,185138.5,143.7
Oral city,80031898.0,12726539.0,7570861.0,61901321.0,West-Kazakhstan,2018,139.437,8259.4,166312.5,207137.4,116.5
Oral city,78432032.0,9880982.0,9735041.0,54053712.0,West-Kazakhstan,2019,140.73,9123.3,191997.5,262850.9,102.6
Oral city,94566273.0,12985432.0,12633635.0,51858532.0,West-Kazakhstan,2020,140.836,11094.3,193113.6,269895.6,75.0
Oral city,91677753.0,11475021.0,11057173.0,63898744.0,West-Kazakhstan,2021,141.826,13133.6,221471.4,325015.0,123.9
Oral city,85097511.0,4435319.0,3862201.0,68303824.0,West-Kazakhstan,2022,158.659,18155.4,257456.9,384713.2,93.1
Oral city,138402138.0,8561629.0,7953841.0,92176596.0,West-Kazakhstan,2023,161.645,14857.035598051867,269234.1,427599.6,105.6
Oral city,169271036.0,10674786.0,9531042.0,103831417.0,West-Kazakhstan,2024,,,,,
Qaratobe,2866867.0,179755.0,,,West-Kazakhstan,2014,8.273,3912.5,839.5,1632.8,90.8
Qaratobe,620799.0,0.0,0.0,620799.0,West-Kazakhstan,2015,7.476,4200.2,891.0,1976.3,75.1
Qaratobe,314011.0,1100.0,1100.0,109335.0,West-Kazakhstan,2016,8.086,5359.9,826.4,2714.0,109.5
Qaratobe,1218336.0,0.0,0.0,119794.0,West-Kazakhstan,2017,7.997,5174.7,983.6,2996.7,143.7
Qaratobe,923330.0,0.0,0.0,81320.0,West-Kazakhstan,2018,7.854,5257.4,461.3,5644.2,116.5
Qaratobe,1254872.0,395568.0,395568.0,714628.0,West-Kazakhstan,2019,7.805,6245.1,373.8,1896.4,102.6
Qaratobe,2110760.0,16215.0,16215.0,243529.0,West-Kazakhstan,2020,7.748,8178.8,392.8,532.0,75.0
Qaratobe,2557332.0,0.0,0.0,233778.0,West-Kazakhstan,2021,7.462,9686.4,406.4,266.3,123.9
Qaratobe,1517819.0,16586.0,16586.0,122517.0,West-Kazakhstan,2022,6.681,10874.6,99.1,725.2,93.1
Qaratobe,3016002.0,1401123.0,1401123.0,160350.0,West-Kazakhstan,2023,6.368,11575.957890873207,132.6,617.0,105.6
Qaratobe,6738263.0,0.0,0.0,3102114.0,West-Kazakhstan,2024,,,,,
Qaztalov,8139282.0,1506.0,,,West-Kazakhstan,2014,15.216,9545.8,423.0,3093.5,90.8
Qaztalov,2951895.0,14609.0,14609.0,2951895.0,West-Kazakhstan,2015,13.662,9863.6,474.8,3427.3,75.1
Qaztalov,4784649.0,27665.0,27665.0,1198595.0,West-Kazakhstan,2016,14.216,12323.2,577.7,4515.5,109.5
Qaztalov,6104403.0,0.0,0.0,1756453.0,West-Kazakhstan,2017,14.313,13120.8,1006.1,4925.3,143.7
Qaztalov,5293071.0,287.0,287.0,1085627.0,West-Kazakhstan,2018,13.98,14148.0,1243.4,16986.0,116.5
Qaztalov,9045694.0,263532.0,263532.0,627442.0,West-Kazakhstan,2019,13.72,16290.1,742.9,4302.7,102.6
Qaztalov,10525320.0,481900.0,481900.0,1108271.0,West-Kazakhstan,2020,13.744,15593.7,714.2,6177.3,75.0
Qaztalov,9990880.0,30825.0,30825.0,851067.0,West-Kazakhstan,2021,13.664,21650.7,1119.4,6620.8,123.9
Qaztalov,11004825.0,0.0,0.0,459735.0,West-Kazakhstan,2022,12.889,24628.5,374.5,9284.5,93.1
Qaztalov,19440448.0,1189263.0,1189263.0,1317827.0,West-Kazakhstan,2023,13.023,22984.312899227658,288.8,5152.6,105.6
Qaztalov,16915094.0,607003.0,607003.0,2727837.0,West-Kazakhstan,2024,,,,,
Shyngyrlau,1866318.0,4783.0,,,West-Kazakhstan,2014,8.531,4920.8,748.2,3041.4,90.8
Shyngyrlau,884798.0,0.0,0.0,862177.0,West-Kazakhstan,2015,8.202,5571.2,999.9,3926.4,75.1
Shyngyrlau,1330418.0,0.0,0.0,157439.0,West-Kazakhstan,2016,8.496,6762.4,1159.2,4919.6,109.5
Shyngyrlau,1582513.0,1620.0,0.0,187069.0,West-Kazakhstan,2017,8.365,7480.8,835.2,5382.6,143.7
Shyngyrlau,2615965.0,10500.0,0.0,187529.0,West-Kazakhstan,2018,8.087,7718.6,410.0,2831.8,116.5
Shyngyrlau,2409653.0,15126.0,13976.0,185949.0,West-Kazakhstan,2019,8.117,9084.0,422.3,3439.9,102.6
Shyngyrlau,3641658.0,219216.0,219216.0,574176.0,West-Kazakhstan,2020,8.008,11395.0,679.2,413.3,75.0
Shyngyrlau,2630956.0,400951.0,400951.0,320976.0,West-Kazakhstan,2021,8.034,18581.6,691.8,1236.4,123.9
Shyngyrlau,2615656.0,0.0,0.0,335820.0,West-Kazakhstan,2022,6.79,16737.9,335.2,1421.0,93.1
Shyngyrlau,6357486.0,0.0,0.0,378087.0,West-Kazakhstan,2023,6.767,17747.62446372083,1190.6,2007.3,105.6
Shyngyrlau,5403357.0,0.0,0.0,1143580.0,West-Kazakhstan,2024,,,,,
Syrym,1059336.0,178.0,,,West-Kazakhstan,2014,10.849,6005.2,223.1,2457.2,90.8
Syrym,1124781.0,0.0,0.0,1084913.0,West-Kazakhstan,2015,10.539,6962.4,223.4,3158.2,75.1
Syrym,1543398.0,0.0,0.0,227193.0,West-Kazakhstan,2016,10.798,8704.2,254.8,4039.8,109.5
Syrym,1911530.0,1497.0,1497.0,196501.0,West-Kazakhstan,2017,10.776,9387.0,323.1,6138.1,143.7
Syrym,2162288.0,0.0,0.0,525506.0,West-Kazakhstan,2018,10.365,8990.8,748.4,4157.9,116.5
Syrym,3529502.0,499996.0,499996.0,1254503.0,West-Kazakhstan,2019,9.998,10607.4,657.9,2610.2,102.6
Syrym,8072777.0,163.0,163.0,411566.0,West-Kazakhstan,2020,9.638,12825.6,628.6,575.1,75.0
Syrym,4498691.0,0.0,0.0,859901.0,West-Kazakhstan,2021,9.75,15881.7,758.9,419.2,123.9
Syrym,5801575.0,0.0,0.0,629405.0,West-Kazakhstan,2022,9.092,18704.1,525.5,1140.9,93.1
Syrym,5132054.0,0.0,0.0,594460.0,West-Kazakhstan,2023,8.776,18464.93521360156,344.1,2204.7,105.6
Syrym,11491353.0,0.0,0.0,6153640.0,West-Kazakhstan,2024,,,,,
Tasqala,1631323.0,7532.0,,,West-Kazakhstan,2014,9.251,5408.8,548.0,2391.7,90.8
Tasqala,1308461.0,0.0,0.0,1094493.0,West-Kazakhstan,2015,8.811,5646.5,560.2,2678.8,75.1
Tasqala,2740579.0,1270.0,1270.0,921375.0,West-Kazakhstan,2016,9.472,7156.6,430.8,3163.0,109.5
Tasqala,8452874.0,0.0,0.0,1064639.0,West-Kazakhstan,2017,9.277,7711.8,960.4,3818.8,143.7
Tasqala,11456530.0,0.0,0.0,574308.0,West-Kazakhstan,2018,9.278,7304.8,637.1,1716.2,116.5
Tasqala,4064293.0,31310.0,31310.0,727737.0,West-Kazakhstan,2019,8.921,9493.3,714.5,600.4,102.6
Tasqala,6364649.0,223479.0,223479.0,1291570.0,West-Kazakhstan,2020,9.055,10838.5,593.8,312.1,75.0
Tasqala,3304854.0,0.0,2545.0,167346.0,West-Kazakhstan,2021,9.081,11889.4,850.3,396.8,123.9
Tasqala,3526463.0,8960.0,8960.0,203715.0,West-Kazakhstan,2022,8.602,16970.1,573.3,716.0,93.1
Tasqala,6047891.0,0.0,0.0,1610503.0,West-Kazakhstan,2023,8.677,16377.800482575341,225.3,775.6,105.6
Tasqala,4855461.0,355061.0,355061.0,1363162.0,West-Kazakhstan,2024,,,,,
Terekti,8084102.0,302456.0,,,West-Kazakhstan,2014,20.809,10405.7,2979.2,3021.8,90.8
Terekti,4633998.0,469104.0,6306.0,4619402.0,West-Kazakhstan,2015,18.958,9674.9,2984.6,2915.8,75.1
Terekti,3260911.0,3367.0,3367.0,2263657.0,West-Kazakhstan,2016,19.967,13502.9,2610.2,3328.3,109.5
Terekti,4767884.0,0.0,0.0,1907344.0,West-Kazakhstan,2017,19.644,14681.6,1556.9,1712.8,143.7
Terekti,6723893.0,788.0,788.0,3188278.0,West-Kazakhstan,2018,19.538,14356.7,5077.1,1829.5,116.5
Terekti,6992430.0,2536718.0,2536718.0,1816444.0,West-Kazakhstan,2019,19.357,17829.6,3092.6,2347.1,102.6
Terekti,10358330.0,545191.0,545191.0,2994071.0,West-Kazakhstan,2020,19.389,21290.7,4772.9,1297.0,75.0
Terekti,9120979.0,2566.0,0.0,1590573.0,West-Kazakhstan,2021,19.758,24110.8,5814.6,743.1,123.9
Terekti,11400424.0,169411.0,169411.0,1446165.0,West-Kazakhstan,2022,20.079,31898.5,7343.4,2718.3,93.1
Terekti,16779490.0,3439159.0,3439159.0,2144303.0,West-Kazakhstan,2023,19.986,28171.451391931034,7379.3,6513.0,105.6
Terekti,45334267.0,0.0,0.0,9060580.0,West-Kazakhstan,2024,,,,,
Zhangala,2869120.0,583.0,,,West-Kazakhstan,2014,12.829,6276.3,199.2,2866.3,90.8
Zhangala,4076906.0,7656.0,7656.0,4076906.0,West-Kazakhstan,2015,12.055,6949.0,191.2,3218.2,75.1
Zhangala,1633051.0,70994.0,70994.0,351419.0,West-Kazakhstan,2016,12.382,8148.7,69.5,3779.8,109.5
Zhangala,3740761.0,5945.0,5945.0,390239.0,West-Kazakhstan,2017,12.594,8209.4,189.1,5627.9,143.7
Zhangala,5564838.0,0.0,0.0,539764.0,West-Kazakhstan,2018,11.941,8170.9,663.3,7474.3,116.5
Zhangala,2236792.0,301952.0,301952.0,883640.0,West-Kazakhstan,2019,12.293,9913.0,567.3,3282.4,102.6
Zhangala,3788146.0,154252.0,154252.0,767095.0,West-Kazakhstan,2020,12.043,11038.0,626.9,2053.4,75.0
Zhangala,5250688.0,0.0,0.0,645173.0,West-Kazakhstan,2021,12.047,13073.9,759.6,2262.3,123.9
Zhangala,4922967.0,0.0,0.0,956379.0,West-Kazakhstan,2022,10.253,14749.1,281.6,1306.0,93.1
Zhangala,7303817.0,0.0,0.0,2271513.0,West-Kazakhstan,2023,10.502,13949.846601512014,110.6,2496.2,105.6
Zhangala,11648589.0,0.0,0.0,1938636.0,West-Kazakhstan,2024,,,,,
Zhanibek,248291.0,299357.0,,,West-Kazakhstan,2014,9.812,4213.7,432.5,2334.1,90.8
Zhanibek,1097540.0,223703.0,223703.0,1097540.0,West-Kazakhstan,2015,8.831,4829.5,371.7,2663.4,75.1
Zhanibek,1327917.0,0.0,0.0,176396.0,West-Kazakhstan,2016,9.038,6321.0,362.0,3339.4,109.5
Zhanibek,2905976.0,0.0,0.0,163694.0,West-Kazakhstan,2017,8.971,5964.1,553.9,538.0,143.7
Zhanibek,2294704.0,380778.0,380778.0,167874.0,West-Kazakhstan,2018,8.993,6323.4,475.3,3463.9,116.5
Zhanibek,1398842.0,375722.0,375722.0,384491.0,West-Kazakhstan,2019,8.643,7358.7,414.5,1133.6,102.6
Zhanibek,3764194.0,164019.0,160129.0,258423.0,West-Kazakhstan,2020,8.621,7800.9,409.7,1365.5,75.0
Zhanibek,4500455.0,263969.0,263969.0,271753.0,West-Kazakhstan,2021,8.814,9499.2,450.7,903.4,123.9
Zhanibek,8679409.0,9205.0,9205.0,171266.0,West-Kazakhstan,2022,7.782,10978.6,63.2,1331.4,93.1
Zhanibek,8812195.0,0.0,0.0,1679626.0,West-Kazakhstan,2023,7.684,13216.492472336573,136.8,2785.2,105.6
Zhanibek,10747884.0,0.0,0.0,1408371.0,West-Kazakhstan,2024,,,,,
Baizaq,,,,,Zhambyl,2014,54.2,28111.4,2382.7,1655.7,106.9
Baizaq,10963490.0,379001.0,,,Zhambyl,2015,47.7,26117.6,2356.5,2417.9,105.6
Baizaq,8494653.0,141478.0,141478.0,4187992.0,Zhambyl,2016,46.5,29208.9,948.3,4207.2,110.4
Baizaq,9347858.0,85622.0,85622.0,1469777.0,Zhambyl,2017,51.6,30218.8,2805.9,4531.9,100.0
Baizaq,14034365.0,63505.0,27082.0,3452544.0,Zhambyl,2018,51.9,31264.1,3906.5,10915.8,103.4
Baizaq,14935469.0,18678.0,18678.0,18678.0,Zhambyl,2019,47.2,39966.9,4871.5,12123.0,102.0
Baizaq,19373784.0,669364.0,669364.0,669364.0,Zhambyl,2020,49.0,46251.2,6408.8,13347.7,109.5
Baizaq,21444052.0,1056183.0,1056183.0,4636078.0,Zhambyl,2021,48.4,54348.6,6815.4,15834.3,111.1
Baizaq,29764528.0,739122.0,735582.0,5076715.0,Zhambyl,2022,45.0,64789.882102218195,6581.9,21367.5,117.9
Baizaq,29454913.0,0.0,0.0,6031764.0,Zhambyl,2023,48.0,64159.688028347526,8373.3,22001.1,97.0
Baizaq,22977578.0,450528.0,450528.0,7407000.0,Zhambyl,2024,50.0,69879.01,9422.31,24138.31,114.4
Merke,,,,,Zhambyl,2014,47.2,15998.1,13029.7,6372.1,106.9
Merke,5547606.0,343258.0,,,Zhambyl,2015,44.1,17618.8,15843.1,5634.8,105.6
Merke,6697835.0,1251260.0,1251261.0,1670763.0,Zhambyl,2016,43.4,21234.4,33279.6,5228.2,110.4
Merke,8324262.0,485591.0,471247.0,4614251.0,Zhambyl,2017,43.6,23990.7,17347.7,5598.0,100.0
Merke,9088491.0,231693.0,231693.0,3936879.0,Zhambyl,2018,43.1,24893.3,14511.1,7797.4,103.4
Merke,8094349.0,2241894.0,2241894.0,2241894.0,Zhambyl,2019,41.2,29122.1,5865.3,7933.2,102.0
Merke,12067650.0,4893280.0,4893280.0,4893280.0,Zhambyl,2020,39.9,37382.2,6461.3,10938.9,109.5
Merke,8852273.0,3895876.0,3888747.0,5711300.0,Zhambyl,2021,39.4,45878.0,6894.8,11916.3,111.1
Merke,13913153.0,2473075.0,2473075.0,7940411.0,Zhambyl,2022,40.0,53719.24913561953,18871.2,16840.0,117.9
Merke,18521213.0,11509451.0,11509451.0,7618710.0,Zhambyl,2023,41.3,44740.89192597325,20140.1,17162.6,97.0
Merke,19147524.0,15148652.0,15148652.0,6164102.0,Zhambyl,2024,42.3,41052.61,17782.11,19338.11,114.4
Moyynqum,,,,,Zhambyl,2014,17.5,4385.8,28326.4,597.4,106.9
Moyynqum,2457746.0,273630.0,,,Zhambyl,2015,16.9,4174.9,31002.1,1005.6,105.6
Moyynqum,7455497.0,1268226.0,424726.0,543293.0,Zhambyl,2016,16.8,4136.9,33757.3,1389.0,110.4
Moyynqum,7929012.0,2616221.0,469353.0,2134537.0,Zhambyl,2017,16.6,4398.4,45101.7,876.4,100.0
Moyynqum,10203289.0,2410556.0,583606.0,4286650.0,Zhambyl,2018,16.9,4524.8,66277.0,2375.0,103.4
Moyynqum,10078574.0,12271045.0,12271045.0,12271045.0,Zhambyl,2019,18.6,5432.7,71721.6,1465.0,102.0
Moyynqum,12299959.0,17796672.0,17796672.0,17796672.0,Zhambyl,2020,18.1,6671.8,84169.0,2172.2,109.5
Moyynqum,9157297.0,23961999.0,21831198.0,1520721.0,Zhambyl,2021,18.1,6640.9,88416.9,2456.7,111.1
Moyynqum,11228120.0,13491376.0,11696909.0,6223482.0,Zhambyl,2022,15.3,8389.357459028914,98746.9,3166.4,117.9
Moyynqum,13604386.0,9497963.0,5506784.0,3282194.0,Zhambyl,2023,15.1,6330.25355924444,89107.8,2884.0,97.0
Moyynqum,12550507.0,12088544.0,11144457.0,3426227.0,Zhambyl,2024,14.7,5789.71,117041.21,4420.41,114.4
Qorday,,,,,Zhambyl,2014,55.5,36435.2,7717.1,9028.0,106.9
Qorday,24551088.0,2360791.0,,,Zhambyl,2015,59.1,37687.6,9414.8,16579.1,105.6
Qorday,15241685.0,1806382.0,1576943.0,5216170.0,Zhambyl,2016,57.9,44647.6,13078.9,21180.9,110.4
Qorday,18516212.0,718589.0,677009.0,5638381.0,Zhambyl,2017,58.8,44932.6,16374.1,23209.7,100.0
Qorday,20356644.0,1106308.0,1078212.0,8429791.0,Zhambyl,2018,59.7,47176.3,14829.5,23220.8,103.4
Qorday,13169944.0,5496560.0,5496560.0,5496560.0,Zhambyl,2019,63.5,56713.8,15559.1,36360.9,102.0
Qorday,33999181.0,6599873.0,6599873.0,6599873.0,Zhambyl,2020,62.8,68465.7,18319.6,26395.8,109.5
Qorday,40409734.0,4874396.0,2132024.0,17903315.0,Zhambyl,2021,61.2,83562.5,25781.2,28699.4,111.1
Qorday,49797395.0,12233868.0,12233868.0,11843218.0,Zhambyl,2022,70.6,95269.10396819524,21396.3,34334.6,117.9
Qorday,32268218.0,30368851.0,28468851.0,17207092.0,Zhambyl,2023,75.7,80382.2886811071,19161.0,42947.4,97.0
Qorday,31623665.0,29291316.0,29291316.0,15195664.0,Zhambyl,2024,80.1,83587.71,21658.11,41936.11,114.4
Rysqulov,,,,,Zhambyl,2014,21.7,18959.9,4230.2,3268.3,106.9
Rysqulov,9920973.0,24738522.0,,,Zhambyl,2015,30.9,21029.3,6456.7,3071.6,105.6
Rysqulov,18317338.0,10930446.0,10930446.0,17454552.0,Zhambyl,2016,29.4,23047.0,7898.2,3757.0,110.4
Rysqulov,5696488.0,0.0,0.0,3335217.0,Zhambyl,2017,28.0,25351.5,8106.8,3889.6,100.0
Rysqulov,6377190.0,754092.0,754092.0,2418396.0,Zhambyl,2018,27.4,27224.4,7531.7,3254.3,103.4
Rysqulov,11310140.0,4128.0,4128.0,4128.0,Zhambyl,2019,24.9,32366.5,11518.9,2898.8,102.0
Rysqulov,16297345.0,685323.0,685323.0,685323.0,Zhambyl,2020,25.5,41110.4,17521.7,3828.0,109.5
Rysqulov,18340178.0,522273.0,522273.0,10335481.0,Zhambyl,2021,24.7,45016.0,14734.0,4697.9,111.1
Rysqulov,20344488.0,20466.0,20466.0,12735382.0,Zhambyl,2022,26.0,58745.04203655618,17547.6,6238.1,117.9
Rysqulov,6187222.0,112992.0,0.0,3313400.0,Zhambyl,2023,26.4,49119.19480086456,12274.3,6548.5,97.0
Rysqulov,8954349.0,99958.0,99958.0,2888118.0,Zhambyl,2024,26.4,53261.81,15323.51,7359.61,114.4
Sarysu,,,,,Zhambyl,2014,15.1,8374.3,1295.8,2431.6,106.9
Sarysu,4208149.0,12405217.0,,,Zhambyl,2015,20.7,9264.0,3514.0,3998.7,105.6
Sarysu,2362188.0,19239479.0,13523098.0,676447.0,Zhambyl,2016,19.5,9878.6,15621.4,2441.1,110.4
Sarysu,12434982.0,12273275.0,9244300.0,4735460.0,Zhambyl,2017,19.2,10165.2,19115.2,2753.3,100.0
Sarysu,17499584.0,9026515.0,4935586.0,12060258.0,Zhambyl,2018,18.4,11177.0,20564.7,1924.8,103.4
Sarysu,6304227.0,31252461.0,31252461.0,31252461.0,Zhambyl,2019,16.8,12998.0,23317.6,2023.4,102.0
Sarysu,10594197.0,13258496.0,13258496.0,13258496.0,Zhambyl,2020,15.1,16594.2,25782.3,2804.0,109.5
Sarysu,14174744.0,35218909.0,32055594.0,6958049.0,Zhambyl,2021,14.9,23647.3,41913.0,3032.0,111.1
Sarysu,20282209.0,10402362.0,8299962.0,10552666.0,Zhambyl,2022,15.4,26335.540076264275,76456.8,4127.9,117.9
Sarysu,14843291.0,62671561.0,57924351.0,2057250.0,Zhambyl,2023,17.6,19073.687135989607,103434.9,4522.0,97.0
Sarysu,12250346.0,29625107.0,22143669.0,3524405.0,Zhambyl,2024,18.1,18319.61,88680.11,4410.81,114.4
Shu,,,,,Zhambyl,2014,46.0,28923.5,18714.1,12251.1,106.9
Shu,16164053.0,10380799.0,,,Zhambyl,2015,48.8,39403.3,12721.6,13261.8,105.6
Shu,21392627.0,11110023.0,11094458.0,15539742.0,Zhambyl,2016,47.1,39675.8,6727.9,16633.8,110.4
Shu,31061067.0,8992867.0,8986851.0,27460794.0,Zhambyl,2017,48.1,43615.6,5184.8,18139.5,100.0
Shu,23213717.0,12883790.0,12875979.0,17307165.0,Zhambyl,2018,48.3,47810.2,8009.3,19180.8,103.4
Shu,16467076.0,37215825.0,37215825.0,37215825.0,Zhambyl,2019,42.1,57328.0,13517.5,10163.5,102.0
Shu,19252295.0,11507122.0,11507122.0,11507122.0,Zhambyl,2020,44.8,65298.9,14585.8,13686.2,109.5
Shu,24490579.0,10617971.0,10612504.0,14668368.0,Zhambyl,2021,45.6,85389.8,23281.4,16829.5,111.1
Shu,43288233.0,3346442.0,3346442.0,27141236.0,Zhambyl,2022,47.0,110924.65768499748,21239.8,19966.7,117.9
Shu,71106791.0,3730334.0,3730334.0,37636279.0,Zhambyl,2023,46.1,111389.08053186668,28460.8,24714.0,97.0
Shu,61184446.0,4950279.0,4107190.0,33570634.0,Zhambyl,2024,47.9,70272.01,36978.91,26514.31,114.4
Talas,,,,,Zhambyl,2014,21.6,9757.0,6546.7,1826.2,106.9
Talas,8710828.0,241093.0,,,Zhambyl,2015,26.7,10246.9,7079.5,1996.1,105.6
Talas,9419144.0,255186.0,0.0,4239429.0,Zhambyl,2016,25.9,10281.2,10454.8,1817.1,110.4
Talas,11691216.0,527590.0,120515.0,2185937.0,Zhambyl,2017,23.1,10555.2,14286.8,1844.1,100.0
Talas,14174978.0,432214.0,0.0,8074833.0,Zhambyl,2018,23.9,10989.0,17069.3,2096.2,103.4
Talas,14340851.0,2228983.0,2228983.0,2228983.0,Zhambyl,2019,22.5,12896.6,22594.9,2193.5,102.0
Talas,18028480.0,806598.0,806598.0,806598.0,Zhambyl,2020,23.6,15858.6,22376.6,2438.3,109.5
Talas,18856214.0,142705.0,6246.0,11975277.0,Zhambyl,2021,24.0,18027.8,25704.2,2753.8,111.1
Talas,11069980.0,0.0,0.0,3523961.0,Zhambyl,2022,20.8,21601.34125263896,45810.2,4475.5,117.9
Talas,12394678.0,0.0,0.0,5709956.0,Zhambyl,2023,20.8,18288.681387121775,47910.1,5161.2,97.0
Talas,21864981.0,161153.0,161153.0,15094694.0,Zhambyl,2024,20.0,18743.21,38696.01,5042.31,114.4
Taraz city,,,,,Zhambyl,2014,202.6127,8951.8,184693.1,140338.6,106.9
